pathway,pval,padj,log2err,ES,NES,size,leadingEdge,term,comparison_family,group1,group2,tissue,day,celltype,gs_id,parentTerm,Mtb
GO:0031334,0.0341060870104908,0.8663654808792658,0.3217759180753611,-0.5337837837837838,-1.5315400113746276,6,"Brk1,Fscn1,Icam1,Fchsd2,Lcp1,Hsp90aa1",positive regulation of protein-containing complex assembly,mtb,pos,neg,mln,15,migDC1,GO:0031334,positive regulation of cellular component biogenesis,NA
GO:0006979,0.03010723012507792,0.8663654808792658,0.35248785758361917,-0.5034013605442177,-1.530139657470509,7,"Foxp1,Cst3,Tnfaip3,Txn1,Ezh2,Map2k1,Ncoa7",response to oxidative stress,mtb,pos,neg,mln,15,migDC1,GO:0006979,response to reactive oxygen species,NA
GO:0009628,0.05232558139534884,0.8663654808792658,0.2114001893849227,0.4721002809357854,1.5270593783013695,16,"Hk2,Cln3,Gpr4,Bcl2l1,Il12b,Htr7,Ece1,Cd40",response to abiotic stimulus,mtb,pos,neg,mln,15,migDC1,GO:0009628,response to abiotic stimulus,NA
GO:0022617,0.05608555804380073,0.8663654808792658,0.3217759180753611,-0.6533333333333333,-1.5262772606045043,4,"Dpp4,Fscn1,Cst3,Lcp1",extracellular matrix disassembly,mtb,pos,neg,mln,15,migDC1,GO:0022617,extracellular matrix disassembly,NA
GO:0051017,0.06003074224458742,0.8663654808792658,0.3217759180753611,-0.5771812080536913,-1.524169484846179,5,"Fscn1,Ptger4,Swap70,Lcp1,Actn1",actin filament bundle assembly,mtb,pos,neg,mln,15,migDC1,GO:0051017,actin filament organization,NA
GO:0061572,0.06003074224458742,0.8663654808792658,0.3217759180753611,-0.5771812080536913,-1.524169484846179,5,"Fscn1,Ptger4,Swap70,Lcp1,Actn1",actin filament bundle organization,mtb,pos,neg,mln,15,migDC1,GO:0061572,actin filament organization,NA
GO:0010715,0.04401483009793396,0.8663654808792658,0.3217759180753611,-0.7549668874172185,-1.5208742272337998,3,"Dpp4,Fscn1,Cst3",regulation of extracellular matrix disassembly,mtb,pos,neg,mln,15,migDC1,GO:0010715,extracellular matrix disassembly,NA
GO:1903053,0.04401483009793396,0.8663654808792658,0.3217759180753611,-0.7549668874172185,-1.5208742272337998,3,"Dpp4,Fscn1,Cst3",regulation of extracellular matrix organization,mtb,pos,neg,mln,15,migDC1,GO:1903053,extracellular matrix disassembly,NA
GO:0009615,0.04853128991060025,0.8663654808792658,0.23112670967383428,0.5558089344298132,1.5158964935196673,9,"Il27,Bcl2l1,Il12b,Cd86,Plscr1,Cd40",response to virus,mtb,pos,neg,mln,15,migDC1,GO:0009615,regulation of chemotaxis,NA
GO:0051607,0.04853128991060025,0.8663654808792658,0.23112670967383428,0.5558089344298132,1.5158964935196673,9,"Il27,Bcl2l1,Il12b,Cd86,Plscr1,Cd40",defense response to virus,mtb,pos,neg,mln,15,migDC1,GO:0051607,regulation of chemotaxis,NA
GO:0050670,0.06019656019656019,0.8663654808792658,0.20207170902115992,0.5114333240923584,1.5127256674102585,12,"Il27,Tnfsf9,Btla,Il12b,Cd80,Cd86,Cd40",regulation of lymphocyte proliferation,mtb,pos,neg,mln,15,migDC1,GO:0050670,T cell proliferation,NA
GO:0009746,0.0466294894456496,0.8663654808792658,0.3217759180753611,-0.7483443708609272,-1.5075332252405211,3,"Map4k4,Tbc1d1,Icam1",response to hexose,mtb,pos,neg,mln,15,migDC1,GO:0009746,response to carbohydrate,NA
GO:0009749,0.0466294894456496,0.8663654808792658,0.3217759180753611,-0.7483443708609272,-1.5075332252405211,3,"Map4k4,Tbc1d1,Icam1",response to glucose,mtb,pos,neg,mln,15,migDC1,GO:0009749,response to carbohydrate,NA
GO:0034284,0.0466294894456496,0.8663654808792658,0.3217759180753611,-0.7483443708609272,-1.5075332252405211,3,"Map4k4,Tbc1d1,Icam1",response to monosaccharide,mtb,pos,neg,mln,15,migDC1,GO:0034284,response to carbohydrate,NA
GO:0071326,0.0466294894456496,0.8663654808792658,0.3217759180753611,-0.7483443708609272,-1.5075332252405211,3,"Map4k4,Tbc1d1,Icam1",cellular response to monosaccharide stimulus,mtb,pos,neg,mln,15,migDC1,GO:0071326,response to carbohydrate,NA
GO:0071331,0.0466294894456496,0.8663654808792658,0.3217759180753611,-0.7483443708609272,-1.5075332252405211,3,"Map4k4,Tbc1d1,Icam1",cellular response to hexose stimulus,mtb,pos,neg,mln,15,migDC1,GO:0071331,response to carbohydrate,NA
GO:0071333,0.0466294894456496,0.8663654808792658,0.3217759180753611,-0.7483443708609272,-1.5075332252405211,3,"Map4k4,Tbc1d1,Icam1",cellular response to glucose stimulus,mtb,pos,neg,mln,15,migDC1,GO:0071333,response to carbohydrate,NA
GO:0010948,0.06652038522322676,0.8663654808792658,0.2878051305355643,-0.5704697986577181,-1.5064465838595955,5,"Taok3,Zfp36l1,Tmsb4x,Ezh2,Nabp1",negative regulation of cell cycle process,mtb,pos,neg,mln,15,migDC1,GO:0010948,negative regulation of cell cycle,NA
GO:0044772,0.06652038522322676,0.8663654808792658,0.2878051305355643,-0.5704697986577181,-1.5064465838595955,5,"Pbx1,Taok3,Zfp36l1,Ezh2,Nabp1",mitotic cell cycle phase transition,mtb,pos,neg,mln,15,migDC1,GO:0044772,negative regulation of cell cycle,NA
GO:1901988,0.06652038522322676,0.8663654808792658,0.2878051305355643,-0.5704697986577181,-1.5064465838595955,5,"Taok3,Zfp36l1,Tmsb4x,Ezh2,Nabp1",negative regulation of cell cycle phase transition,mtb,pos,neg,mln,15,migDC1,GO:1901988,negative regulation of cell cycle,NA
GO:1901990,0.06652038522322676,0.8663654808792658,0.2878051305355643,-0.5704697986577181,-1.5064465838595955,5,"Pbx1,Taok3,Zfp36l1,Ezh2,Nabp1",regulation of mitotic cell cycle phase transition,mtb,pos,neg,mln,15,migDC1,GO:1901990,negative regulation of cell cycle,NA
GO:0002335,0.08150470219435736,0.8663654808792658,0.28201335001172506,-0.64,-1.4951287450819637,4,"Dpp4,Dock10,Tnfaip3,Irf8",mature B cell differentiation,mtb,pos,neg,mln,15,migDC1,GO:0002335,B cell differentiation,NA
GO:0007186,0.07178841309823678,0.8663654808792658,0.18643255843407516,0.5282437339895196,1.4833760752070906,10,"Gpr4,Gpr85,Ccl22,Fam114a1,Htr7,Ece1",G protein-coupled receptor signaling pathway,mtb,pos,neg,mln,15,migDC1,GO:0007186,cell surface receptor signaling pathway,NA
GO:0014812,0.05970283914948231,0.8663654808792658,0.3217759180753611,-0.7350993377483444,-1.480851221253963,3,"Ccl5,Tmsb4x,Ptger4",muscle cell migration,mtb,pos,neg,mln,15,migDC1,GO:0014812,positive regulation of leukocyte migration,NA
GO:0014909,0.05970283914948231,0.8663654808792658,0.3217759180753611,-0.7350993377483444,-1.480851221253963,3,"Ccl5,Tmsb4x,Ptger4",smooth muscle cell migration,mtb,pos,neg,mln,15,migDC1,GO:0014909,positive regulation of leukocyte migration,NA
GO:0014910,0.05970283914948231,0.8663654808792658,0.3217759180753611,-0.7350993377483444,-1.480851221253963,3,"Ccl5,Tmsb4x,Ptger4",regulation of smooth muscle cell migration,mtb,pos,neg,mln,15,migDC1,GO:0014910,positive regulation of leukocyte migration,NA
GO:0014911,0.05970283914948231,0.8663654808792658,0.3217759180753611,-0.7350993377483444,-1.480851221253963,3,"Ccl5,Tmsb4x,Ptger4",positive regulation of smooth muscle cell migration,mtb,pos,neg,mln,15,migDC1,GO:0014911,positive regulation of leukocyte migration,NA
GO:0032612,0.05970283914948231,0.8663654808792658,0.3217759180753611,-0.7350993377483444,-1.480851221253963,3,"Foxp1,Tnfaip3,Ptger4",interleukin-1 production,mtb,pos,neg,mln,15,migDC1,GO:0032612,positive regulation of type II interferon production,NA
GO:0032652,0.05970283914948231,0.8663654808792658,0.3217759180753611,-0.7350993377483444,-1.480851221253963,3,"Foxp1,Tnfaip3,Ptger4",regulation of interleukin-1 production,mtb,pos,neg,mln,15,migDC1,GO:0032652,positive regulation of type II interferon production,NA
GO:0045123,0.05970283914948231,0.8663654808792658,0.3217759180753611,-0.7350993377483444,-1.480851221253963,3,"Ccl5,Icam1,Ptger4",cellular extravasation,mtb,pos,neg,mln,15,migDC1,GO:0045123,positive regulation of leukocyte migration,NA
GO:0055085,0.06947890818858561,0.8663654808792658,0.1882041463084906,0.5108485531051596,1.4767397860765192,11,"Hk2,Cln3,Slco3a1,Slc22a5",transmembrane transport,mtb,pos,neg,mln,15,migDC1,GO:0055085,transmembrane transport,NA
GO:0046631,0.07421875,0.8663654808792658,0.18643255843407516,0.5526557442380062,1.468522854778057,8,"Il27,Btla,Il12b,Cd80",alpha-beta T cell activation,mtb,pos,neg,mln,15,migDC1,GO:0046631,regulation of alpha-beta T cell activation,NA
GO:0044344,0.06157635467980296,0.8663654808792658,0.2878571172551493,-0.868421052631579,-1.4682798315600134,2,"Ccl5,Zfp36l1",cellular response to fibroblast growth factor stimulus,mtb,pos,neg,mln,15,migDC1,GO:0044344,cellular response to steroid hormone stimulus,NA
GO:0071383,0.06157635467980296,0.8663654808792658,0.2878571172551493,-0.868421052631579,-1.4682798315600134,2,"Foxp1,Zfp36l1",cellular response to steroid hormone stimulus,mtb,pos,neg,mln,15,migDC1,GO:0071383,cellular response to steroid hormone stimulus,NA
GO:0071774,0.06157635467980296,0.8663654808792658,0.2878571172551493,-0.868421052631579,-1.4682798315600134,2,"Ccl5,Zfp36l1",response to fibroblast growth factor,mtb,pos,neg,mln,15,migDC1,GO:0071774,cellular response to steroid hormone stimulus,NA
GO:0051346,0.09404388714733544,0.8663654808792658,0.2616635217115731,-0.6266666666666667,-1.4639802295594226,4,"Cst3,Wnk1,Gapdh,Serpinb9",negative regulation of hydrolase activity,mtb,pos,neg,mln,15,migDC1,GO:0051346,negative regulation of hydrolase activity,NA
GO:0045580,0.0660377358490566,0.8663654808792658,0.20207170902115992,0.5987161121906373,1.4575928614111655,6,"Il27,Tnfsf9",regulation of T cell differentiation,mtb,pos,neg,mln,15,migDC1,GO:0045580,regulation of alpha-beta T cell activation,NA
GO:0002931,0.0234702517030688,0.8663654808792658,0.35248785758361917,0.881578947368421,1.45520526949212,2,"Hk2,Bcl2l1",response to ischemia,mtb,pos,neg,mln,15,migDC1,GO:0002931,response to reactive oxygen species,NA
GO:0008637,0.0234702517030688,0.8663654808792658,0.35248785758361917,0.881578947368421,1.45520526949212,2,"Hk2,Bcl2l1",apoptotic mitochondrial changes,mtb,pos,neg,mln,15,migDC1,GO:0008637,apoptotic mitochondrial changes,NA
GO:0035795,0.0234702517030688,0.8663654808792658,0.35248785758361917,0.881578947368421,1.45520526949212,2,"Hk2,Bcl2l1",negative regulation of mitochondrial membrane permeability,mtb,pos,neg,mln,15,migDC1,GO:0035795,regulation of hormone secretion,NA
GO:0043523,0.0234702517030688,0.8663654808792658,0.35248785758361917,0.881578947368421,1.45520526949212,2,"Cln3,Bcl2l1",regulation of neuron apoptotic process,mtb,pos,neg,mln,15,migDC1,GO:0043523,negative regulation of neuron apoptotic process,NA
GO:0043524,0.0234702517030688,0.8663654808792658,0.35248785758361917,0.881578947368421,1.45520526949212,2,"Cln3,Bcl2l1",negative regulation of neuron apoptotic process,mtb,pos,neg,mln,15,migDC1,GO:0043524,negative regulation of neuron apoptotic process,NA
GO:0046902,0.0234702517030688,0.8663654808792658,0.35248785758361917,0.881578947368421,1.45520526949212,2,"Hk2,Bcl2l1",regulation of mitochondrial membrane permeability,mtb,pos,neg,mln,15,migDC1,GO:0046902,regulation of hormone secretion,NA
GO:0090559,0.0234702517030688,0.8663654808792658,0.35248785758361917,0.881578947368421,1.45520526949212,2,"Hk2,Bcl2l1",regulation of membrane permeability,mtb,pos,neg,mln,15,migDC1,GO:0090559,regulation of hormone secretion,NA
GO:1905709,0.0234702517030688,0.8663654808792658,0.35248785758361917,0.881578947368421,1.45520526949212,2,"Hk2,Bcl2l1",negative regulation of membrane permeability,mtb,pos,neg,mln,15,migDC1,GO:1905709,regulation of hormone secretion,NA
GO:0002688,0.07841809806571917,0.8663654808792658,0.2878051305355643,-0.5503355704697986,-1.4532778808998452,5,"Ccl5,Dpp4,Wnk1,Swap70,Cd74",regulation of leukocyte chemotaxis,mtb,pos,neg,mln,15,migDC1,GO:0002688,regulation of chemotaxis,NA
GO:0002790,0.07841809806571917,0.8663654808792658,0.2878051305355643,-0.5503355704697986,-1.4532778808998452,5,"Ccl5,Map4k4,Tbc1d1,Ptger4,Cd74",peptide secretion,mtb,pos,neg,mln,15,migDC1,GO:0002790,peptide hormone secretion,NA
GO:0002791,0.07841809806571917,0.8663654808792658,0.2878051305355643,-0.5503355704697986,-1.4532778808998452,5,"Ccl5,Map4k4,Tbc1d1,Ptger4,Cd74",regulation of peptide secretion,mtb,pos,neg,mln,15,migDC1,GO:0002791,peptide hormone secretion,NA
GO:0070227,0.07841809806571917,0.8663654808792658,0.2878051305355643,-0.5503355704697986,-1.4532778808998452,5,"Ccl5,Foxp1,Dock8,Serpinb9,Cd74",lymphocyte apoptotic process,mtb,pos,neg,mln,15,migDC1,GO:0070227,negative regulation of neuron apoptotic process,NA
GO:0070228,0.07841809806571917,0.8663654808792658,0.2878051305355643,-0.5503355704697986,-1.4532778808998452,5,"Ccl5,Foxp1,Dock8,Serpinb9,Cd74",regulation of lymphocyte apoptotic process,mtb,pos,neg,mln,15,migDC1,GO:0070228,negative regulation of neuron apoptotic process,NA
GO:0070229,0.07841809806571917,0.8663654808792658,0.2878051305355643,-0.5503355704697986,-1.4532778808998452,5,"Ccl5,Foxp1,Dock8,Serpinb9,Cd74",negative regulation of lymphocyte apoptotic process,mtb,pos,neg,mln,15,migDC1,GO:0070229,negative regulation of neuron apoptotic process,NA
GO:0090087,0.07841809806571917,0.8663654808792658,0.2878051305355643,-0.5503355704697986,-1.4532778808998452,5,"Ccl5,Map4k4,Tbc1d1,Ptger4,Cd74",regulation of peptide transport,mtb,pos,neg,mln,15,migDC1,GO:0090087,peptide hormone secretion,NA
GO:0010506,0.07142857142857142,0.8663654808792658,0.19189224038483796,0.5711818895625167,1.4532364680448968,7,"Hk2,Cln3",regulation of autophagy,mtb,pos,neg,mln,15,migDC1,GO:0010506,regulation of macroautophagy,NA
GO:0050863,0.07891637220259129,0.8663654808792658,0.17093233537005617,0.4558634819208116,1.4522489971860186,15,"Il27,Tnfsf9,Btla,Il12b,Cd80,Cd86",regulation of T cell activation,mtb,pos,neg,mln,15,migDC1,GO:0050863,regulation of alpha-beta T cell activation,NA
GO:0002244,0.08374384236453201,0.8663654808792658,0.24504178543099617,-0.8552631578947368,-1.4460331674454678,2,"Apobec3,Tmsb4x",hematopoietic progenitor cell differentiation,mtb,pos,neg,mln,15,migDC1,GO:0002244,B cell differentiation,NA
GO:0002825,0.02547838319427385,0.8663654808792658,0.35248785758361917,0.875,1.4443455286750146,2,"Il27,Il12b",regulation of T-helper 1 type immune response,mtb,pos,neg,mln,15,migDC1,GO:0002825,regulation of alpha-beta T cell activation,NA
GO:0042088,0.02547838319427385,0.8663654808792658,0.35248785758361917,0.875,1.4443455286750146,2,"Il27,Il12b",T-helper 1 type immune response,mtb,pos,neg,mln,15,migDC1,GO:0042088,regulation of alpha-beta T cell activation,NA
GO:0032386,0.05443159416812414,0.8663654808792658,0.3217759180753611,-0.4383561643835616,-1.4421549419299042,8,"Lamp1,Wnk1,Txn1,Lcp1,Map2k1,Hsp90aa1,Anxa2,Cd81",regulation of intracellular transport,mtb,pos,neg,mln,15,migDC1,GO:0032386,peptide hormone secretion,NA
GO:0042176,0.05443159416812414,0.8663654808792658,0.3217759180753611,-0.4383561643835616,-1.4421549419299042,8,"Cblb,Cst3,Tnfaip3,Rad23b,Hsp90aa1,Lpcat1,Anxa2,Cd81",regulation of protein catabolic process,mtb,pos,neg,mln,15,migDC1,GO:0042176,regulation of macroautophagy,NA
GO:0010959,0.08695652173913043,0.8663654808792658,0.2616635217115731,-0.7152317880794702,-1.4408282152741263,3,"Ccl5,Icam1,Wnk1",regulation of metal ion transport,mtb,pos,neg,mln,15,migDC1,GO:0010959,peptide hormone secretion,NA
GO:0030111,0.08695652173913043,0.8663654808792658,0.2616635217115731,-0.7152317880794702,-1.4408282152741263,3,"Rbpj,Tnfaip3,Wnk1",regulation of Wnt signaling pathway,mtb,pos,neg,mln,15,migDC1,GO:0030111,cell surface receptor signaling pathway,NA
GO:0030177,0.08695652173913043,0.8663654808792658,0.2616635217115731,-0.7152317880794702,-1.4408282152741263,3,"Rbpj,Tnfaip3,Wnk1",positive regulation of Wnt signaling pathway,mtb,pos,neg,mln,15,migDC1,GO:0030177,cell surface receptor signaling pathway,NA
GO:0071677,0.08695652173913043,0.8663654808792658,0.2616635217115731,-0.7152317880794702,-1.4408282152741263,3,"Ccl5,Dock8,Wnk1",positive regulation of mononuclear cell migration,mtb,pos,neg,mln,15,migDC1,GO:0071677,positive regulation of leukocyte migration,NA
GO:2000403,0.08695652173913043,0.8663654808792658,0.2616635217115731,-0.7152317880794702,-1.4408282152741263,3,"Ccl5,Dock8,Wnk1",positive regulation of lymphocyte migration,mtb,pos,neg,mln,15,migDC1,GO:2000403,positive regulation of leukocyte migration,NA
GO:2000406,0.08695652173913043,0.8663654808792658,0.2616635217115731,-0.7152317880794702,-1.4408282152741263,3,"Ccl5,Dock8,Wnk1",positive regulation of T cell migration,mtb,pos,neg,mln,15,migDC1,GO:2000406,positive regulation of leukocyte migration,NA
GO:0051640,0.07412398921832884,0.8663654808792658,0.19002330527910832,0.5912914277142385,1.4395172378047925,6,"Cln3,Bcl2l1,Syne3",organelle localization,mtb,pos,neg,mln,15,migDC1,GO:0051640,peptide hormone secretion,NA
GO:0007005,0.07407407407407407,0.8663654808792658,0.1882041463084906,0.5653604566358491,1.4384252165330704,7,"Hk2,Slc22a5,Bcl2l1",mitochondrion organization,mtb,pos,neg,mln,15,migDC1,GO:0007005,apoptotic mitochondrial changes,NA
GO:0042110,0.08932461873638345,0.8663654808792658,0.15315880868307333,0.4101021959371626,1.4355776976956398,23,"Il27,Tnfsf9,Cd70,Btla,Il12b,Ebi3,Cd80,Cd86",T cell activation,mtb,pos,neg,mln,15,migDC1,GO:0042110,regulation of alpha-beta T cell activation,NA
GO:0034599,0.09578544061302682,0.8663654808792658,0.2878571172551493,-0.5,-1.4346070992623094,6,"Foxp1,Cst3,Tnfaip3,Txn1,Ezh2,Ncoa7",cellular response to oxidative stress,mtb,pos,neg,mln,15,migDC1,GO:0034599,response to reactive oxygen species,NA
GO:0045619,0.08068783068783068,0.8663654808792658,0.1797823162983236,0.5627128854084538,1.4316891012435184,7,"Il27,Tnfsf9",regulation of lymphocyte differentiation,mtb,pos,neg,mln,15,migDC1,GO:0045619,regulation of alpha-beta T cell activation,NA
GO:0045934,0.06127996504997603,0.8663654808792658,0.3217759180753611,-0.33771196182724433,-1.4304735215625144,13,"Foxp1,Rbpj,Apobec3,Mxd1,Sub1,Zbtb46,Zeb1,Txn1,Ezh2,Irf8",negative regulation of nucleobase-containing compound metabolic process,mtb,pos,neg,mln,15,migDC1,GO:0045934,negative regulation of transcription by RNA polymerase II,NA
GO:0050868,0.08011049723756906,0.8663654808792658,0.1847064712077387,0.6277411608891532,1.420236600782052,5,"Btla,Cd80,Cd86",negative regulation of T cell activation,mtb,pos,neg,mln,15,migDC1,GO:0050868,regulation of alpha-beta T cell activation,NA
GO:0046633,0.08149171270718232,0.8663654808792658,0.1830239383844872,0.626943960517956,1.4184329702160274,5,"Btla,Il12b,Cd80",alpha-beta T cell proliferation,mtb,pos,neg,mln,15,migDC1,GO:0046633,regulation of alpha-beta T cell activation,NA
GO:0046640,0.08149171270718232,0.8663654808792658,0.1830239383844872,0.626943960517956,1.4184329702160274,5,"Btla,Il12b,Cd80",regulation of alpha-beta T cell proliferation,mtb,pos,neg,mln,15,migDC1,GO:0046640,regulation of alpha-beta T cell activation,NA
GO:0032602,0.09855072463768116,0.8663654808792658,0.24504178543099617,-0.7037919253048945,-1.41778271123028,3,"Ccl5,Foxp1",chemokine production,mtb,pos,neg,mln,15,migDC1,GO:0032602,positive regulation of type II interferon production,NA
GO:0032642,0.09855072463768116,0.8663654808792658,0.24504178543099617,-0.7037919253048945,-1.41778271123028,3,"Ccl5,Foxp1",regulation of chemokine production,mtb,pos,neg,mln,15,migDC1,GO:0032642,positive regulation of type II interferon production,NA
GO:0072567,0.09855072463768116,0.8663654808792658,0.24504178543099617,-0.7037919253048945,-1.41778271123028,3,"Ccl5,Foxp1",chemokine (C-X-C motif) ligand 2 production,mtb,pos,neg,mln,15,migDC1,GO:0072567,positive regulation of type II interferon production,NA
GO:2000341,0.09855072463768116,0.8663654808792658,0.24504178543099617,-0.7037919253048945,-1.41778271123028,3,"Ccl5,Foxp1",regulation of chemokine (C-X-C motif) ligand 2 production,mtb,pos,neg,mln,15,migDC1,GO:2000341,positive regulation of type II interferon production,NA
GO:1901184,0.10591133004926108,0.8663654808792658,0.21654283673534816,-0.8355263157894737,-1.4126631712736493,2,"Rbpj,Cblb",regulation of ERBB signaling pathway,mtb,pos,neg,mln,15,migDC1,GO:1901184,cell surface receptor signaling pathway,NA
